"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"59",0.293281148339377,0.174028756661377,0.494250683745496,59,"0.29 (0.17, 0.49)",3,7
"60",0.322362582613098,0.201241926261371,0.516381633785493,60,"0.32 (0.2, 0.52)",2,5
"61",0.358173315705321,0.232049198183984,0.552848814334745,61,"0.36 (0.23, 0.55)",1,5
"62",0.397805785279884,0.261214710396864,0.605821328215844,62,"0.4 (0.26, 0.61)",1,5
"63",0.436736382968001,0.284461590859739,0.670525210913344,63,"0.44 (0.28, 0.67)",1,6
"64",0.469812377703759,0.300777023093255,0.733844852820506,64,"0.47 (0.3, 0.73)",2,2
"65",0.495625594976296,0.312288178370852,0.786596315227457,65,"0.5 (0.31, 0.79)",2,4
"66",0.514422342157678,0.320797071297289,0.824915093647327,66,"0.51 (0.32, 0.82)",3,1
"67",0.527030050460212,0.327318357838101,0.848594854021234,67,"0.53 (0.33, 0.85)",0,4
"68",0.534703503883171,0.332410775964999,0.860103997034816,68,"0.53 (0.33, 0.86)",1,1
"69",0.538971016385293,0.336416976830663,0.863481264352529,69,"0.54 (0.34, 0.86)",0,4
"70",0.541508349644204,0.339625050044767,0.863397127790597,70,"0.54 (0.34, 0.86)",1,0
"71",0.543762764105401,0.342302091999532,0.86379239431569,71,"0.54 (0.34, 0.86)",0,1
"72",0.546026564173545,0.344489418999042,0.865469278126059,72,"0.55 (0.34, 0.87)",3,1
"73",0.548299788922982,0.34616999175445,0.868453839714204,73,"0.55 (0.35, 0.87)",0,2
"74",0.55058247759071,0.347333856567895,0.872765665936941,74,"0.55 (0.35, 0.87)",0,4
"75",0.552874669576948,0.347978475248679,0.878417551664296,75,"0.55 (0.35, 0.88)",0,0
"76",0.555176404446073,0.348108678628884,0.885415558347115,76,"0.56 (0.35, 0.89)",1,0
"77",0.557487721927075,0.347736255349211,0.893759437845585,77,"0.56 (0.35, 0.89)",0,0
"78",0.559808661914535,0.34687922695768,0.903443370486915,78,"0.56 (0.35, 0.9)",0,0
"79",0.562139264468941,0.34556088955888,0.914456937129277,79,"0.56 (0.35, 0.91)",2,3
"80",0.564479569817586,0.343808716969388,0.926786230291591,80,"0.56 (0.34, 0.93)",1,0
"81",0.566829618355238,0.341653220051336,0.940415009688678,81,"0.57 (0.34, 0.94)",0,0
"82",0.569189450644925,0.339126844417074,0.95532581999622,82,"0.57 (0.34, 0.96)",0,1
"83",0.571559107418471,0.336262968706789,0.971501008658061,83,"0.57 (0.34, 0.97)",1,0
"84",0.573938629577311,0.333095043090677,0.988923604100015,84,"0.57 (0.33, 0.99)",1,0
"85",0.576328058193069,0.329655886544464,1.00757803581885,85,"0.58 (0.33, 1.01)",1,0
"86",0.578727434508608,0.325977144300388,1.02745069496124,86,"0.58 (0.33, 1.03)",0,0
"87",0.58113679993807,0.322088894673609,1.04853034620921,87,"0.58 (0.32, 1.05)",1,2
"88",0.583556196068458,0.318019387084178,1.07080840917334,88,"0.58 (0.32, 1.07)",0,1
"89",0.585985664659558,0.313794889713031,1.09427913086962,89,"0.59 (0.31, 1.09)",0,0
"90",0.588425247645398,0.309439624807893,1.11893967128969,90,"0.59 (0.31, 1.12)",0,0
"91",0.590874987134014,0.304975771133471,1.14479012258264,91,"0.59 (0.3, 1.14)",2,0
"92",0.593334925409418,0.300423515597311,1.17183347984811,92,"0.59 (0.3, 1.17)",0,0
"93",0.595805104931227,0.295801139028144,1.20007557857421,93,"0.6 (0.3, 1.2)",0,0
"94",0.598285568335814,0.291125124033715,1.22952501082474,94,"0.6 (0.29, 1.23)",0,0
"95",0.600776358437196,0.286410275558126,1.26019302957518,95,"0.6 (0.29, 1.26)",0,1
"96",0.603277518227837,0.281669847089003,1.2920934482708,96,"0.6 (0.28, 1.29)",0,0
"97",0.605789090878674,0.276915667390807,1.3252425407541,97,"0.61 (0.28, 1.33)",0,0
"98",0.608311119740873,0.272158264183769,1.35965894517365,98,"0.61 (0.27, 1.36)",0,0
"99",0.610843648345545,0.267406982382649,1.39536357427706,99,"0.61 (0.27, 1.4)",0,0
"100",0.613386720405815,0.262670095421138,1.43237953360078,100,"0.61 (0.26, 1.43)",1,0
"101",0.615940379816004,0.25795490885367,1.47073204837942,101,"0.62 (0.26, 1.47)",0,0
"102",0.618504670653551,0.25326785591422,1.5104483995388,102,"0.62 (0.25, 1.51)",0,0
"103",0.621079637179446,0.248614585044366,1.55155786877956,103,"0.62 (0.25, 1.55)",0,0
"104",0.623665323838644,0.244000039632703,1.59409169254343,104,"0.62 (0.24, 1.59)",0,0
"105",0.626261775261743,0.239428530352323,1.63808302451197,105,"0.63 (0.24, 1.64)",0,1
"106",0.628869036264335,0.234903800566596,1.68356690618939,106,"0.63 (0.23, 1.68)",0,0
"107",0.631487151849136,0.230429085319203,1.73058024510286,107,"0.63 (0.23, 1.73)",0,1
"108",0.634116167206091,0.226007164433161,1.77916180011656,108,"0.63 (0.23, 1.78)",0,0
"109",0.636756127713426,0.221640410239026,1.82935217338451,109,"0.64 (0.22, 1.83)",0,0
"110",0.639407078937824,0.217330830429994,1.88119380847577,110,"0.64 (0.22, 1.88)",0,0
"111",0.642069066636296,0.213080106514387,1.93473099424872,111,"0.64 (0.21, 1.93)",0,0
"112",0.64474213675586,0.208889628300638,1.99000987406728,112,"0.64 (0.21, 1.99)",0,0
"113",0.647426335434565,0.204760524817801,2.0470784600069,113,"0.65 (0.2, 2.05)",0,0
"114",0.650121709003988,0.200693692038014,2.10598665172899,114,"0.65 (0.2, 2.11)",0,0
"115",0.652828303986726,0.196689817731496,2.16678625971364,115,"0.65 (0.2, 2.17)",0,0
"116",0.655546167100356,0.192749403758144,2.22953103263133,116,"0.66 (0.19, 2.23)",0,0
"117",0.658275345256316,0.188872786062198,2.2942766885941,117,"0.66 (0.19, 2.29)",0,0
"118",0.661015885561078,0.185060152614788,2.3610809501147,118,"0.66 (0.19, 2.36)",0,0
"119",0.663767835318636,0.181311559520996,2.43000358260427,119,"0.66 (0.18, 2.43)",0,0
"120",0.666531242028442,0.177626945483775,2.50110643624482,120,"0.67 (0.18, 2.5)",0,1
"121",0.66930615338806,0.174006144800585,2.57445349114829,121,"0.67 (0.17, 2.57)",0,0
"122",0.672092617294407,0.170448899045427,2.65011090568123,122,"0.67 (0.17, 2.65)",0,0
"123",0.674890681842592,0.166954867573805,2.72814706786915,123,"0.67 (0.17, 2.73)",0,0
"124",0.677700395328545,0.163523636975035,2.80863264983877,124,"0.68 (0.16, 2.81)",0,0
"125",0.680521806249889,0.160154729579811,2.89164066522822,125,"0.68 (0.16, 2.89)",0,1
"126",0.683354963304765,0.15684761112056,2.9772465295268,126,"0.68 (0.16, 2.98)",0,0
"127",0.686199915395375,0.15360169763319,3.06552812334853,127,"0.69 (0.15, 3.07)",0,0
"128",0.68905671162647,0.150416361675323,3.1565658585889,128,"0.69 (0.15, 3.16)",0,0
"129",0.691925401308369,0.147290937932678,3.25044274750001,129,"0.69 (0.15, 3.25)",0,0
"130",0.694806033955716,0.144224728273112,3.34724447465833,130,"0.69 (0.14, 3.35)",0,0
"131",0.697698659289434,0.141217006305371,3.44705947187155,131,"0.7 (0.14, 3.45)",0,0
"132",0.700603327238134,0.138267021491018,3.54997899603291,132,"0.7 (0.14, 3.55)",0,1
"133",0.703520087936994,0.135374002853112,3.65609720994889,133,"0.7 (0.14, 3.66)",0,0
"134",0.706448991731112,0.132537162322844,3.76551126620797,134,"0.71 (0.13, 3.77)",0,0
"135",0.709390089175447,0.129755697757656,3.87832139410354,135,"0.71 (0.13, 3.88)",0,0
"136",0.712343431033625,0.12702879566324,3.99463098966936,136,"0.71 (0.13, 3.99)",0,0
"137",0.715309068282664,0.12435563364914,4.11454670892547,137,"0.72 (0.12, 4.11)",0,0
"138",0.718287052109907,0.121735382641005,4.23817856432278,138,"0.72 (0.12, 4.24)",0,0
"139",0.721277433918153,0.119167208875321,4.36564002454617,139,"0.72 (0.12, 4.37)",0,0
"140",0.724280265321313,0.11665027569427,4.49704811764692,140,"0.72 (0.12, 4.5)",0,0
"141",0.727295598150385,0.114183745162732,4.63252353769855,141,"0.73 (0.11, 4.63)",0,0
"142",0.730323484451834,0.111766779521025,4.77219075495983,142,"0.73 (0.11, 4.77)",0,0
"143",0.733363976488065,0.109398542490361,4.91617812968369,143,"0.73 (0.11, 4.92)",0,0
"144",0.736417126740301,0.107078200444624,5.0646180296698,144,"0.74 (0.11, 5.06)",0,0
"145",0.739482987904837,0.10480492345919,5.217646951611,145,"0.74 (0.1, 5.22)",0,0
"146",0.742561612903469,0.102577886251479,5.37540564645678,146,"0.74 (0.1, 5.38)",0,0
"147",0.745653054871426,0.100396269017592,5.53803924866633,147,"0.75 (0.1, 5.54)",0,0
"148",0.748757367170435,0.0982592581811596,5.7056974097887,148,"0.75 (0.1, 5.71)",0,0
"149",0.751874603382338,0.0961660470563617,5.87853443617189,149,"0.75 (0.1, 5.88)",0,0
"150",0.755004817311429,0.0941158364366542,6.05670943111822,150,"0.76 (0.09, 6.06)",0,0
"151",0.758148062987596,0.092107835114637,6.24038644157107,151,"0.76 (0.09, 6.24)",0,0
"152",0.761304394663373,0.0901412603386712,6.42973460939196,152,"0.76 (0.09, 6.43)",0,0
"153",0.764473866819832,0.0882153382136513,6.62492832748702,153,"0.76 (0.09, 6.62)",0,0
"154",0.767656534163182,0.0863293040485535,6.82614740079447,154,"0.77 (0.09, 6.83)",0,0
"155",0.770852451628144,0.0844824026578749,7.03357721237502,155,"0.77 (0.08, 7.03)",0,0
"156",0.77406167437647,0.0826738886193363,7.24740889469141,156,"0.77 (0.08, 7.25)",0,0
"157",0.77728425780243,0.0809030264932787,7.46783950632142,157,"0.78 (0.08, 7.47)",0,0
"158",0.780520257528568,0.0791690910054581,7.69507221411019,158,"0.78 (0.08, 7.7)",0,0
"159",0.783769729410378,0.0774713671983221,7.92931648111305,159,"0.78 (0.08, 7.93)",0,0
"160",0.787032729534906,0.0758091505522046,8.1707882603514,160,"0.79 (0.08, 8.17)",0,0
"161",0.790309314223242,0.074181747080149,8.41971019465448,161,"0.79 (0.07, 8.42)",0,0
"162",0.793599540030236,0.0725884733981432,8.67631182270202,162,"0.79 (0.07, 8.68)",0,0
"163",0.796903463746985,0.0710286567733594,8.94082979153468,163,"0.8 (0.07, 8.94)",0,0
"164",0.800221142402181,0.0695016351523977,9.21350807564936,164,"0.8 (0.07, 9.21)",0,0
"165",0.803552633257174,0.0680067571705667,9.49459820286793,165,"0.8 (0.07, 9.49)",0,0
"166",0.806897993819937,0.0665433821465234,9.78435948742434,166,"0.81 (0.07, 9.78)",0,0
"167",0.810257281829132,0.0651108800592102,10.0830592699732,167,"0.81 (0.07, 10.08)",0,0
"168",0.813630555268186,0.0637086315139799,10.3909731653984,168,"0.81 (0.06, 10.39)",0,0
"169",0.817017872363801,0.062336027695149,10.7083853181395,169,"0.82 (0.06, 10.71)",0,0
"170",0.820419291579852,0.0609924703071861,11.0355886653944,170,"0.82 (0.06, 11.04)",0,0
"171",0.823834871628707,0.0596773715074829,11.372885208699,171,"0.82 (0.06, 11.37)",0,0
"172",0.827264671464847,0.0583901538287357,11.7205862937296,172,"0.83 (0.06, 11.72)",0,0
"173",0.830708750284969,0.0571302500940454,12.0790128988415,173,"0.83 (0.06, 12.08)",0,0
"174",0.834167167540158,0.0558971033256345,12.4484959327554,174,"0.83 (0.06, 12.45)",0,0
"175",0.837639982921128,0.0546901666453708,12.8293765410842,175,"0.84 (0.05, 12.83)",0,0
"176",0.841127256369372,0.0535089031715605,13.2220064227273,176,"0.84 (0.05, 13.22)",0,0
"177",0.84462904808221,0.0523527859102491,13.6267481560059,177,"0.84 (0.05, 13.63)",0,0
"178",0.848145418497264,0.0512212976408763,14.0439755345798,178,"0.85 (0.05, 14.04)",0,0
"179",0.851676428310552,0.0501139308003277,14.4740739142952,179,"0.85 (0.05, 14.47)",0,0
"180",0.855222138468584,0.0490301873619357,14.9174405703903,180,"0.86 (0.05, 14.92)",0,0
"181",0.858782610172523,0.0479695787125388,15.3744850659269,181,"0.86 (0.05, 15.37)",0,0
"182",0.86235790487789,0.0469316255267073,15.845629631605,182,"0.86 (0.05, 15.85)",0,0
"183",0.86594808429762,0.0459158576392545,16.3313095573682,183,"0.87 (0.05, 16.33)",0,0
"184",0.869553210393787,0.0449218139153769,16.8319735959575,184,"0.87 (0.04, 16.83)",0,0
"185",0.873173345399465,0.0439490421211746,17.3480843794945,185,"0.87 (0.04, 17.35)",0,0
"186",0.876808551799085,0.042997098790798,17.8801188482173,186,"0.88 (0.04, 17.88)",0,0
"187",0.880458892331594,0.0420655490940896,18.4285686929188,187,"0.88 (0.04, 18.43)",0,0
"188",0.884124430012629,0.0411539667046739,18.9939408114547,188,"0.88 (0.04, 18.99)",0,0
"189",0.88780522810625,0.0402619336652425,19.5767577783585,189,"0.89 (0.04, 19.58)",0,0
"190",0.891501350141619,0.0393890402548639,20.1775583299771,190,"0.89 (0.04, 20.18)",0,0
"191",0.895212859924707,0.0385348848562751,20.7968978644572,191,"0.9 (0.04, 20.8)",0,0
"192",0.898939821510254,0.0376990738214876,21.4353489564058,192,"0.9 (0.04, 21.44)",0,0
"193",0.902682299225597,0.0368812213402995,22.0935018885845,193,"0.9 (0.04, 22.09)",0,0
"194",0.906440357678955,0.0360809493085361,22.771965199784,194,"0.91 (0.04, 22.77)",0,0
"195",0.910214061724944,0.0352978871952921,23.4713662485816,195,"0.91 (0.04, 23.47)",0,0
"196",0.91400347650298,0.0345316719140007,24.1923517963469,196,"0.91 (0.03, 24.19)",0,0
"197",0.917808667425851,0.0337819476923463,24.9355886070733,197,"0.92 (0.03, 24.94)",0,0
"198",0.921629700161831,0.0330483659430461,25.7017640655578,198,"0.92 (0.03, 25.7)",0,0
"199",0.925466640673386,0.0323305851377921,26.4915868162903,199,"0.93 (0.03, 26.49)",0,0
"200",0.929319555185702,0.03162827067983,27.3057874201548,200,"0.93 (0.03, 27.31)",0,0
"201",0.933188510199036,0.0309410947794168,28.1451190326599,201,"0.93 (0.03, 28.15)",0,0
"202",0.937073572495729,0.0302687363302452,29.0103581031391,202,"0.94 (0.03, 29.01)",0,0
"203",0.940974809132733,0.0296108807869471,29.9023050949803,203,"0.94 (0.03, 29.9)",0,0
