"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"65",0.83730691175859,0.587593374573876,1.19314290258486,65,"0.84 (0.59, 1.19)",3,0
"66",0.851544099560542,0.597365103079053,1.21387632079407,66,"0.85 (0.6, 1.21)",2,2
"67",0.86242579053956,0.606990046926093,1.22535492625359,67,"0.86 (0.61, 1.23)",3,3
"68",0.870723808389913,0.616494590528171,1.22979173239378,68,"0.87 (0.62, 1.23)",1,3
"69",0.877273812885354,0.625732973312675,1.22993253607851,69,"0.88 (0.63, 1.23)",0,1
"70",0.882953723818313,0.634514863447238,1.22866669217033,70,"0.88 (0.63, 1.23)",1,3
"71",0.888516283230895,0.642701870693453,1.22834742135517,71,"0.89 (0.64, 1.23)",1,2
"72",0.894113886458792,0.650215723955491,1.22949909161712,72,"0.89 (0.65, 1.23)",0,1
"73",0.899746754276083,0.656990376128587,1.23220103557788,73,"0.9 (0.66, 1.23)",1,1
"74",0.905415108847719,0.662968202894354,1.23652464137916,74,"0.91 (0.66, 1.24)",3,2
"75",0.911119173738276,0.668102796588215,1.24253057013496,75,"0.91 (0.67, 1.24)",2,4
"76",0.91685917392081,0.672361265459562,1.25026646832217,76,"0.92 (0.67, 1.25)",3,1
"77",0.922635335785639,0.675725750395866,1.25976546304707,77,"0.92 (0.68, 1.26)",1,3
"78",0.928447887149327,0.678193966222492,1.27104563308552,78,"0.93 (0.68, 1.27)",2,2
"79",0.934297057263736,0.679778714954817,1.28411050832872,79,"0.93 (0.68, 1.28)",4,1
"80",0.940183076824971,0.680506469044818,1.29895049960187,80,"0.94 (0.68, 1.3)",1,2
"81",0.946106177982434,0.680415245543805,1.31554503794389,81,"0.95 (0.68, 1.32)",4,4
"82",0.952066594348187,0.67955206020629,1.33386513433363,82,"0.95 (0.68, 1.33)",4,3
"83",0.958064561005986,0.677970256591309,1.3538760648152,83,"0.96 (0.68, 1.35)",1,3
"84",0.964100314520463,0.675726960562163,1.3755399306329,84,"0.96 (0.68, 1.38)",2,0
"85",0.97017409294685,0.672880837153866,1.39881791641811,85,"0.97 (0.67, 1.4)",0,2
"86",0.976286135839941,0.66949024724983,1.42367214899489,86,"0.98 (0.67, 1.42)",2,1
"87",0.982436684263711,0.665611832517477,1.45006712836904,87,"0.98 (0.67, 1.45)",3,2
"88",0.988625980800904,0.661299506898212,1.47797075261541,88,"0.99 (0.66, 1.48)",0,0
"89",0.994854269562476,0.656603802835581,1.50735498849148,89,"0.99 (0.66, 1.51)",0,1
"90",1.00112179619726,0.65157150719343,1.53819625283844,90,"1 (0.65, 1.54)",3,1
"91",1.00742880790168,0.646245520589048,1.57047557105714,91,"1.01 (0.65, 1.57)",1,2
"92",1.01377555342952,0.640664879876786,1.60417857293658,92,"1.01 (0.64, 1.6)",3,1
"93",1.02016228310155,0.634864892983462,1.63929537664651,93,"1.02 (0.63, 1.64)",0,0
"94",1.02658924881581,0.628877345644141,1.675820401361,94,"1.03 (0.63, 1.68)",1,1
"95",1.03305670405708,0.6227307492999,1.71375213926257,95,"1.03 (0.62, 1.71)",0,2
"96",1.03956490390704,0.6164506077703,1.75309290933156,96,"1.04 (0.62, 1.75)",0,0
"97",1.04611410505453,0.610059687071286,1.79384860856438,97,"1.05 (0.61, 1.79)",0,0
"98",1.05270456580549,0.603578277979725,1.83602847103279,98,"1.05 (0.6, 1.84)",0,0
"99",1.05933654609305,0.597024444848406,1.8796448412984,99,"1.06 (0.6, 1.88)",0,2
"100",1.06601030748803,0.590414256991354,1.92471296587842,100,"1.07 (0.59, 1.92)",0,0
"101",1.07272611320913,0.583762000928781,1.97125080448866,101,"1.07 (0.58, 1.97)",0,0
"102",1.07948422813313,0.577080373111148,2.01927886146241,102,"1.08 (0.58, 2.02)",0,0
"103",1.08628491880577,0.57038065360329,2.06882003688291,103,"1.09 (0.57, 2.07)",0,0
"104",1.09312845345195,0.563672861733965,2.11989949643917,104,"1.09 (0.56, 2.12)",0,1
"105",1.10001510198613,0.556965895008299,2.17254455872837,105,"1.1 (0.56, 2.17)",0,0
"106",1.10694513602357,0.550267652712816,2.22678459859557,106,"1.11 (0.55, 2.23)",0,0
"107",1.11391882889053,0.543585145667763,2.28265096507115,107,"1.11 (0.54, 2.28)",0,0
"108",1.12093645563508,0.5369245935439,2.34017691251276,108,"1.12 (0.54, 2.34)",0,0
"109",1.12799829303834,0.530291511080434,2.399397543636,109,"1.13 (0.53, 2.4)",0,0
"110",1.13510461962501,0.52369078443958,2.46034976321546,110,"1.14 (0.52, 2.46)",0,0
"111",1.14225571567436,0.517126738824455,2.52307224135565,111,"1.14 (0.52, 2.52)",0,0
"112",1.14945186323161,0.510603198375252,2.58760538533801,112,"1.15 (0.51, 2.59)",0,0
"113",1.15669334611878,0.504123539251075,2.6539913191578,113,"1.16 (0.5, 2.65)",0,1
"114",1.16398044994575,0.497690736704352,2.72227386996905,114,"1.16 (0.5, 2.72)",0,0
"115",1.17131346212211,0.491307406862173,2.79249856075009,115,"1.17 (0.49, 2.79)",0,0
"116",1.17869267186789,0.484975843843625,2.86471260857897,116,"1.18 (0.48, 2.86)",0,0
"117",1.18611837022502,0.478698052768101,2.93896492799567,117,"1.19 (0.48, 2.94)",0,0
"118",1.19359085006936,0.472475779141602,3.01530613898905,118,"1.19 (0.47, 3.02)",0,0
"119",1.20111040612177,0.466310535047664,3.09378857920619,119,"1.2 (0.47, 3.09)",0,0
"120",1.20867733495946,0.4602036225187,3.17446632003715,120,"1.21 (0.46, 3.17)",0,0
"121",1.21629193502849,0.454156154416344,3.25739518628024,121,"1.22 (0.45, 3.26)",0,0
"122",1.22395450665506,0.448169073108671,3.34263277912079,122,"1.22 (0.45, 3.34)",0,0
"123",1.23166535205714,0.442243167197499,3.4302385022052,123,"1.23 (0.44, 3.43)",0,0
"124",1.23942477535699,0.436379086517975,3.5202735906214,124,"1.24 (0.44, 3.52)",0,0
"125",1.24723308259257,0.430577355604762,3.61280114261576,125,"1.25 (0.43, 3.61)",0,0
"126",1.25509058172989,0.424838385796656,3.70788615391513,126,"1.26 (0.42, 3.71)",0,0
"127",1.2629975826754,0.419162486130125,3.80559555453322,127,"1.26 (0.42, 3.81)",0,0
"128",1.27095439728772,0.413549873154162,3.90599824796181,128,"1.27 (0.41, 3.91)",0,0
"129",1.27896133939002,0.408000679783879,4.00916515266783,129,"1.28 (0.41, 4.01)",0,0
"130",1.28701872478274,0.402514963295734,4.11516924583101,130,"1.29 (0.4, 4.12)",1,0
"131",1.29512687125595,0.397092712555531,4.22408560926352,131,"1.3 (0.4, 4.22)",0,0
"132",1.3032860986014,0.391733854559669,4.33599147747119,132,"1.3 (0.39, 4.34)",0,0
"133",1.31149672862597,0.386438260361481,4.45096628783,133,"1.31 (0.39, 4.45)",0,0
"134",1.31975908516366,0.381205750445267,4.56909173284389,134,"1.32 (0.38, 4.57)",0,0
"135",1.32807349408829,0.376036099604555,4.69045181447923,135,"1.33 (0.38, 4.69)",0,0
"136",1.33644028332757,0.370929041374899,4.81513290056865,136,"1.34 (0.37, 4.82)",0,0
"137",1.34485978287425,0.365884272064149,4.94322378327176,137,"1.34 (0.37, 4.94)",0,0
"138",1.35333232480035,0.360901454421876,5.07481573961342,138,"1.35 (0.36, 5.07)",0,0
"139",1.36185824326997,0.35598022098121,5.21000259410552,139,"1.36 (0.36, 5.21)",0,0
"140",1.37043787455235,0.351120177106,5.34888078346059,140,"1.37 (0.35, 5.35)",0,0
"141",1.37907155703502,0.346320903770632,5.49154942342892,141,"1.38 (0.35, 5.49)",0,0
"142",1.38775963123812,0.341581960098386,5.63811037778298,142,"1.39 (0.34, 5.64)",0,0
"143",1.39650243982578,0.33690288567978,5.78866832946335,143,"1.4 (0.34, 5.79)",0,0
"144",1.40530032762184,0.332283202693265,5.94333085394351,144,"1.41 (0.33, 5.94)",0,0
"145",1.41415364162261,0.327722417843971,6.10220849483242,145,"1.41 (0.33, 6.1)",0,0
"146",1.42306273100948,0.323220024138573,6.26541484174858,146,"1.42 (0.32, 6.27)",0,0
"147",1.43202794716463,0.318775502510971,6.4330666105372,147,"1.43 (0.32, 6.43)",0,0
"148",1.44104964368369,0.314388323310929,6.6052837258435,148,"1.44 (0.31, 6.61)",0,0
"149",1.45012817638955,0.310057947668954,6.78218940610454,149,"1.45 (0.31, 6.78)",0,0
"150",1.45926390334711,0.305783828747657,6.96391025101969,150,"1.46 (0.31, 6.96)",0,0
"151",1.46845718487731,0.301565412889273,7.15057633154228,151,"1.47 (0.3, 7.15)",0,0
"152",1.47770838357027,0.297402140668383,7.34232128244395,152,"1.48 (0.3, 7.34)",0,0
"153",1.48701786430095,0.293293447858446,7.53928239753028,153,"1.49 (0.29, 7.54)",0,0
"154",1.49638599424335,0.289238766318178,7.74160072756101,154,"1.5 (0.29, 7.74)",0,0
"155",1.50581314288383,0.285237524805522,7.9494211809181,155,"1.51 (0.29, 7.95)",0,0
"156",1.51529968203715,0.281289149724826,8.16289262713507,156,"1.52 (0.28, 8.16)",0,0
"157",1.52484598586016,0.277393065812481,8.38216800331143,157,"1.52 (0.28, 8.38)",0,0
"158",1.53445243086689,0.273548696766619,8.60740442350603,158,"1.53 (0.27, 8.61)",0,0
"159",1.5441193959434,0.269755465824596,8.83876329119117,159,"1.54 (0.27, 8.84)",0,0
"160",1.55384726236332,0.266012796293325,9.07641041482699,160,"1.55 (0.27, 9.08)",0,0
"161",1.56363641380119,0.262320112035074,9.3205161266405,161,"1.56 (0.26, 9.32)",0,0
"162",1.57348723634911,0.258676837913685,9.5712554047058,162,"1.57 (0.26, 9.57)",0,0
"163",1.58340011853201,0.25508240020315,9.82880799839766,163,"1.58 (0.26, 9.83)",0,0
"164",1.59337545132224,0.251536226961817,10.0933585573013,164,"1.59 (0.25, 10.09)",0,0
"165",1.60341362815419,0.248037748374906,10.3650967636775,165,"1.6 (0.25, 10.37)",0,0
"166",1.61351504494333,0.244586397068453,10.6442174686021,166,"1.61 (0.24, 10.64)",0,0
"167",1.62368010009697,0.241181608395062,10.9309208317929,167,"1.62 (0.24, 10.93)",0,0
"168",1.63390919453318,0.237822820695729,11.2254124653397,168,"1.63 (0.24, 11.23)",0,0
"169",1.64420273169628,0.234509475538353,11.5279035813433,169,"1.64 (0.23, 11.53)",0,0
"170",1.65456111757194,0.231241017934562,11.8386111436146,170,"1.65 (0.23, 11.84)",0,0
"171",1.66498476070222,0.22801689653709,12.1577580235143,171,"1.66 (0.23, 12.16)",0,0
"172",1.67547407220606,0.22483656381929,12.4855731601157,172,"1.68 (0.22, 12.49)",0,0
"173",1.68602946579039,0.221699476236695,12.8222917246699,173,"1.69 (0.22, 12.82)",0,0
"174",1.69665135776626,0.218605094373599,13.1681552896039,174,"1.7 (0.22, 13.17)",0,0
"175",1.70734016707246,0.215552883075811,13.5234120022128,175,"1.71 (0.22, 13.52)",0,0
"176",1.71809631528407,0.212542311568359,13.8883167629581,176,"1.72 (0.21, 13.89)",0,0
"177",1.72892022663056,0.209572853561735,14.2631314087238,177,"1.73 (0.21, 14.26)",0,0
"178",1.7398123280182,0.206643987346995,14.6481249011194,178,"1.74 (0.21, 14.65)",0,0
"179",1.75077304903975,0.203755195878831,15.0435735197974,179,"1.75 (0.2, 15.04)",0,0
"180",1.76180282199388,0.200905966849918,15.4497610611254,180,"1.76 (0.2, 15.45)",0,0
"181",1.77290208190632,0.19809579275564,15.8669790423314,181,"1.77 (0.2, 15.87)",0,0
