"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"60",0.38636779195724,0.264122830648611,0.565191847654077,60,"0.39 (0.26, 0.57)",5,7
"61",0.404355390278633,0.281331228245625,0.581177150745009,61,"0.4 (0.28, 0.58)",3,6
"62",0.423586254414032,0.294414410637888,0.609431157054304,62,"0.42 (0.29, 0.61)",2,2
"63",0.442236480585471,0.302711363214488,0.646071236586017,63,"0.44 (0.3, 0.65)",2,4
"64",0.458577308143453,0.307915434901405,0.68295747373441,64,"0.46 (0.31, 0.68)",2,5
"65",0.472390036962328,0.312145131917225,0.714899334327745,65,"0.47 (0.31, 0.71)",1,7
"66",0.483946525315641,0.31649445991139,0.739994751979715,66,"0.48 (0.32, 0.74)",2,2
"67",0.493606425845276,0.321331177654562,0.75824358350211,67,"0.49 (0.32, 0.76)",0,3
"68",0.501798455420748,0.326646208177855,0.770869777632763,68,"0.5 (0.33, 0.77)",1,3
"69",0.509004036858319,0.332247743419359,0.779794941183546,69,"0.51 (0.33, 0.78)",0,5
"70",0.515744765401415,0.337876518755098,0.787248146213319,70,"0.52 (0.34, 0.79)",1,1
"71",0.522478848264423,0.343313532604436,0.795145314584057,71,"0.52 (0.34, 0.8)",0,2
"72",0.529300858092499,0.348500480558793,0.803899604179145,72,"0.53 (0.35, 0.8)",3,1
"73",0.536211942948698,0.353418488982529,0.813548970198418,73,"0.54 (0.35, 0.81)",0,4
"74",0.543213265886281,0.358051403663677,0.824129298797592,74,"0.54 (0.36, 0.82)",1,0
"75",0.550306005144411,0.362386130706617,0.835674088043874,75,"0.55 (0.36, 0.84)",0,2
"76",0.557491354346633,0.366412864197627,0.848214242837319,76,"0.56 (0.37, 0.85)",1,0
"77",0.564770522701573,0.370125188726274,0.861777995737811,77,"0.56 (0.37, 0.86)",0,0
"78",0.572144735206617,0.37352005525719,0.87639095523064,78,"0.57 (0.37, 0.88)",0,0
"79",0.579615232853848,0.376597639016562,0.892076272792156,79,"0.58 (0.38, 0.89)",1,1
"80",0.587183272838974,0.379361096592479,0.908854911583793,80,"0.59 (0.38, 0.91)",1,1
"81",0.594850128772939,0.381816245336048,0.926745993716823,81,"0.59 (0.38, 0.93)",0,0
"82",0.602617090896311,0.383971190961755,0.945767200218162,82,"0.6 (0.38, 0.95)",1,2
"83",0.610485466296258,0.385835929097109,0.96593519797675,83,"0.61 (0.39, 0.97)",1,1
"84",0.61845657912661,0.387421943987151,0.987266070498253,84,"0.62 (0.39, 0.99)",1,0
"85",0.626531770830647,0.388741823420303,1.00977573343266,85,"0.63 (0.39, 1.01)",0,0
"86",0.634712400367064,0.38980890404506,1.03348032073981,86,"0.63 (0.39, 1.03)",0,0
"87",0.642999844438106,0.390636956315179,1.05839653228775,87,"0.64 (0.39, 1.06)",1,1
"88",0.651395497722063,0.391239913862698,1.08454193812517,88,"0.65 (0.39, 1.08)",0,0
"89",0.659900773107255,0.391631648449319,1.11193523830827,89,"0.66 (0.39, 1.11)",1,0
"90",0.668517101930319,0.391825788914979,1.14059647990727,90,"0.67 (0.39, 1.14)",0,1
"91",0.677245934216479,0.391835580682608,1.1705472346685,91,"0.68 (0.39, 1.17)",1,0
"92",0.686088738924514,0.391673781291268,1.20181074190662,92,"0.69 (0.39, 1.2)",0,0
"93",0.695047004192986,0.391352586944324,1.2344120216749,93,"0.7 (0.39, 1.23)",0,0
"94",0.704122237591074,0.39088358502954,1.26837796330791,94,"0.7 (0.39, 1.27)",0,0
"95",0.713315966372572,0.390277727832617,1.30373739415706,95,"0.71 (0.39, 1.3)",0,0
"96",0.722629737732571,0.389545323114615,1.34052113289472,96,"0.72 (0.39, 1.34)",0,0
"97",0.732065119067618,0.388696037762896,1.37876203122605,97,"0.73 (0.39, 1.38)",0,0
"98",0.741623698240206,0.38773891128551,1.41849500729238,98,"0.74 (0.39, 1.42)",0,0
"99",0.751307083844936,0.386682376460655,1.45975707349832,99,"0.75 (0.39, 1.46)",0,1
"100",0.761116905480717,0.385534284952984,1.5025873610156,100,"0.76 (0.39, 1.5)",2,0
"101",0.771054814023411,0.384301936143577,1.54702714275829,101,"0.77 (0.38, 1.55)",0,0
"102",0.781122481904549,0.382992107803823,1.59311985626936,102,"0.78 (0.38, 1.59)",0,0
"103",0.791321603392877,0.381611087555565,1.64091112762832,103,"0.79 (0.38, 1.64)",0,0
"104",0.801653894878762,0.380164704323324,1.69044879723428,104,"0.8 (0.38, 1.69)",0,1
"105",0.812121095164111,0.378658359196713,1.74178294811636,105,"0.81 (0.38, 1.74)",0,0
"106",0.822724965753687,0.377097055286881,1.7949659372425,106,"0.82 (0.38, 1.79)",0,0
"107",0.833467291152799,0.375485426297842,1.85005243018556,107,"0.83 (0.38, 1.85)",0,0
"108",0.844349879166676,0.373827763631673,1.90709943938572,108,"0.84 (0.37, 1.91)",0,0
"109",0.855374561205352,0.372128041929313,1.96616636618917,109,"0.86 (0.37, 1.97)",0,0
"110",0.866543192591372,0.370389943004518,2.02731504677298,110,"0.87 (0.37, 2.03)",0,0
"111",0.877857652872376,0.368616878174186,2.09060980203528,111,"0.88 (0.37, 2.09)",0,0
"112",0.889319846137221,0.366812009017827,2.15611749149438,112,"0.89 (0.37, 2.16)",0,0
"113",0.900931701336097,0.364978266621767,2.22390757122398,113,"0.9 (0.36, 2.22)",0,0
"114",0.912695172606763,0.363118369378342,2.29405215584605,114,"0.91 (0.36, 2.29)",1,0
"115",0.924612239600346,0.361234839415918,2.36662608457443,115,"0.92 (0.36, 2.37)",0,0
"116",0.936684907817959,0.359330017747467,2.44170699134452,116,"0.94 (0.36, 2.44)",0,0
"117",0.948915208945496,0.35740607821726,2.51937537900717,117,"0.95 (0.36, 2.52)",0,0
"118",0.96130520119626,0.355465040333703,2.59971469762385,118,"0.96 (0.36, 2.6)",0,1
"119",0.973856969659723,0.353508781069478,2.68281142687774,119,"0.97 (0.35, 2.68)",0,0
"120",0.986572626648093,0.351539045704564,2.76875516260378,120,"0.99 (0.35, 2.77)",0,1
"121",0.999454312054785,0.349557457792211,2.85763870750739,121,"1 (0.35, 2.86)",0,0
"122",1.01250419371492,0.347565528314497,2.9495581660868,122,"1.01 (0.35, 2.95)",0,0
"123",1.02572446776722,0.345564664093214,3.04461304380513,123,"1.03 (0.35, 3.04)",0,0
"124",1.03911735902599,0.343556175520476,3.14290635059416,124,"1.04 (0.34, 3.14)",0,0
"125",1.05268512135666,0.341541283663456,3.24454470873749,125,"1.05 (0.34, 3.24)",0,0
"126",1.06643003805058,0.339521126794384,3.34963846519423,126,"1.07 (0.34, 3.35)",0,0
"127",1.08035442221397,0.337496766399046,3.45830180848977,127,"1.08 (0.34, 3.46)",0,0
"128",1.09446061715489,0.33546919270268,3.5706528902184,128,"1.09 (0.34, 3.57)",0,0
"129",1.10875099677806,0.333439329757447,3.6868139512834,129,"1.11 (0.33, 3.69)",0,0
"130",1.12322796598357,0.331408040127125,3.80691145297391,130,"1.12 (0.33, 3.81)",0,0
"131",1.13789396107346,0.329376129204541,3.93107621300441,131,"1.14 (0.33, 3.93)",0,0
"132",1.15275145015974,0.327344349190925,4.05944354661924,132,"1.15 (0.33, 4.06)",0,0
"133",1.16780293358017,0.3253134027672,4.19215341291786,133,"1.17 (0.33, 4.19)",0,0
"134",1.18305094432074,0.323283946483315,4.32935056653189,134,"1.18 (0.32, 4.33)",0,0
"135",1.19849804844059,0.321256593887539,4.47118471479138,135,"1.2 (0.32, 4.47)",0,0
"136",1.2141468455017,0.319231918418327,4.61781068054098,136,"1.21 (0.32, 4.62)",0,0
"137",1.22999996901188,0.317210456080655,4.76938857079969,137,"1.23 (0.32, 4.77)",0,0
"138",1.24606008686119,0.315192707919406,4.92608395136332,138,"1.25 (0.32, 4.93)",0,0
"139",1.26232990177813,0.313179142313124,5.08806802762743,139,"1.26 (0.31, 5.09)",0,0
"140",1.27881215177707,0.311170197095714,5.25551783170829,140,"1.28 (0.31, 5.26)",0,0
"141",1.29550961062413,0.309166281526775,5.4286164161603,141,"1.3 (0.31, 5.43)",0,0
"142",1.31242508830386,0.307167778118168,5.60755305443128,142,"1.31 (0.31, 5.61)",0,0
"143",1.32956143148981,0.305175044329465,5.79252344826995,143,"1.33 (0.31, 5.79)",0,0
"144",1.34692152402422,0.303188414143725,5.9837299423312,144,"1.35 (0.3, 5.98)",0,0
"145",1.3645082874009,0.301208199531324,6.18138174619016,145,"1.36 (0.3, 6.18)",0,0
"146",1.38232468126832,0.29923469181514,6.38569516406212,146,"1.38 (0.3, 6.39)",0,0
"147",1.40037370390726,0.297268162934006,6.59689383228807,147,"1.4 (0.3, 6.6)",0,0
"148",1.41865839275618,0.295308866628343,6.81520896516277,148,"1.42 (0.3, 6.82)",0,0
"149",1.43718182491181,0.293357039538612,7.04087960904367,149,"1.44 (0.29, 7.04)",0,0
"150",1.45594711764416,0.291412902231388,7.27415290519015,150,"1.46 (0.29, 7.27)",0,0
"151",1.47495742893032,0.289476660158954,7.51528436165508,151,"1.47 (0.29, 7.52)",0,0
"152",1.4942159579783,0.287548504552237,7.76453813437035,152,"1.49 (0.29, 7.76)",0,0
"153",1.5137259457688,0.285628613257182,8.02218731787385,153,"1.51 (0.29, 8.02)",0,0
"154",1.53349067560102,0.283717151515686,8.28851424593997,154,"1.53 (0.28, 8.29)",0,0
"155",1.55351347364463,0.281814272696383,8.56381080242699,155,"1.55 (0.28, 8.56)",0,0
"156",1.57379770949449,0.279920118977464,8.84837874268515,156,"1.57 (0.28, 8.85)",0,0
"157",1.59434679674907,0.278034821989084,9.14253002598298,157,"1.59 (0.28, 9.14)",0,0
"158",1.61516419357385,0.276158503411457,9.44658715910047,158,"1.62 (0.28, 9.45)",0,0
"159",1.63625340328885,0.274291275538399,9.76088355168823,159,"1.64 (0.27, 9.76)",0,0
"160",1.65761797495614,0.272433241804451,10.0857638836525,160,"1.66 (0.27, 10.09)",0,0
"161",1.67926150398071,0.270584497280828,10.4215844850301,161,"1.68 (0.27, 10.42)",0,0
"162",1.70118763270696,0.268745129139169,10.7687137286735,162,"1.7 (0.27, 10.77)",0,0
"163",1.72340005104297,0.26691521708988,11.1275324363945,163,"1.72 (0.27, 11.13)",0,0
"164",1.74590249707666,0.265094833792408,11.4984342987442,164,"1.75 (0.27, 11.5)",0,0
"165",1.76869875769504,0.263284045239619,11.8818263090149,165,"1.77 (0.26, 11.88)",0,1
"166",1.7917926692458,0.261482911125198,12.2781292121449,166,"1.79 (0.26, 12.28)",0,0
"167",1.8151881181527,0.259691485180977,12.6877779684865,167,"1.82 (0.26, 12.69)",0,0
"168",1.83888904159126,0.257909815502455,13.1112222336192,168,"1.84 (0.26, 13.11)",0,0
"169",1.86289942814836,0.256137944852026,13.5489268542401,169,"1.86 (0.26, 13.55)",0,0
"170",1.8872233184829,0.254375910943491,14.0013723808022,170,"1.89 (0.25, 14)",0,0
"171",1.91186480601735,0.252623746713835,14.4690555976447,171,"1.91 (0.25, 14.47)",0,0
"172",1.93682803762207,0.250881480577093,14.9524900709689,172,"1.94 (0.25, 14.95)",0,0
"173",1.96211721430502,0.249149136663971,15.4522067153076,173,"1.96 (0.25, 15.45)",0,0
"174",1.98773659194192,0.247426735051737,15.9687543794275,174,"1.99 (0.25, 15.97)",0,0
"175",2.01369048196286,0.245714291974947,16.5027004516337,175,"2.01 (0.25, 16.5)",0,0
"176",2.03998325209619,0.244011820030635,17.0546314859275,176,"2.04 (0.24, 17.05)",0,0
"177",2.06661932711176,0.242319328371016,17.6251538492738,177,"2.07 (0.24, 17.63)",0,0
"178",2.09360318953468,0.240636822880987,18.2148943904466,178,"2.09 (0.24, 18.21)",0,0
"179",2.12093938042954,0.238964306353457,18.8245011319941,179,"2.12 (0.24, 18.82)",0,0
"180",2.14863250015281,0.237301778650279,19.4546439852717,180,"2.15 (0.24, 19.45)",0,0
"181",2.17668720912548,0.235649236856049,20.1060154897287,181,"2.18 (0.24, 20.11)",0,0
"182",2.20510822862367,0.23400667542445,20.7793315772895,182,"2.21 (0.23, 20.78)",0,0
"183",2.23390034156599,0.232374086315737,21.4753323624395,183,"2.23 (0.23, 21.48)",0,0
"184",2.26306839331269,0.230751459126813,22.194782959081,184,"2.26 (0.23, 22.19)",0,0
"185",2.29261729251423,0.229138781219273,22.9384743253281,185,"2.29 (0.23, 22.94)",0,0
"186",2.32255201189121,0.227536037832158,23.7072241361563,186,"2.32 (0.23, 23.71)",0,0
"187",2.35287758908944,0.225943212195582,24.5018776861825,187,"2.35 (0.23, 24.5)",0,0
"188",2.38359912756711,0.224360285640952,25.323308823162,188,"2.38 (0.22, 25.32)",0,0
"189",2.41472179737166,0.222787237693701,26.1724209118226,189,"2.41 (0.22, 26.17)",0,0
"190",2.4462508360792,0.221224046175451,27.0501478319053,190,"2.45 (0.22, 27.05)",0,0
"191",2.47819154966989,0.219670687294728,27.9574550090765,191,"2.48 (0.22, 27.96)",0,0
"192",2.51054931336419,0.218127135727877,28.8953404802257,192,"2.51 (0.22, 28.9)",0,0
"193",2.54332957258843,0.216593364706899,29.8648359960438,193,"2.54 (0.22, 29.86)",0,0
"194",2.57653784389426,0.215069346097886,30.8670081602323,194,"2.58 (0.22, 30.87)",0,0
"195",2.61017971580872,0.213555050468431,31.9029596063168,195,"2.61 (0.21, 31.9)",0,0
"196",2.64426084987033,0.212050447166578,32.9738302162798,196,"2.64 (0.21, 32.97)",0,0
"197",2.678786981542,0.210555504384796,34.0807983787721,197,"2.68 (0.21, 34.08)",0,0
"198",2.71376392112861,0.209070189220166,35.2250822897756,198,"2.71 (0.21, 35.23)",0,0
"199",2.74919755485894,0.207594467743697,36.4079412991576,199,"2.75 (0.21, 36.41)",0,0
"200",2.78509384578923,0.206128305051559,37.6306773003,200,"2.79 (0.21, 37.63)",0,0
"201",2.82145883482205,0.204671665321852,38.894636168016,201,"2.82 (0.2, 38.89)",0,0
"202",2.85829864176284,0.203224511869874,40.2012092455388,202,"2.86 (0.2, 40.2)",0,0
"203",2.89561946631023,0.201786807196051,41.5518348805057,203,"2.9 (0.2, 41.55)",0,0
