"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"48",0.475967915139724,0.326380627362142,0.694114286357711,48,"0.48 (0.33, 0.69)",3,10
"49",0.485542756047856,0.330536055677904,0.713240700676478,49,"0.49 (0.33, 0.71)",2,1
"50",0.495644707568039,0.336163533106281,0.730786215477269,50,"0.5 (0.34, 0.73)",4,2
"51",0.506514123156309,0.342787675928636,0.748441600946634,51,"0.51 (0.34, 0.75)",4,4
"52",0.5185571821287,0.349738818859981,0.768863896818137,52,"0.52 (0.35, 0.77)",1,1
"53",0.532172949313233,0.356654915678552,0.794067417918322,53,"0.53 (0.36, 0.79)",2,3
"54",0.547812578393608,0.363783725396217,0.824936906452862,54,"0.55 (0.36, 0.82)",2,2
"55",0.566086824882526,0.372049320566996,0.861322076377439,55,"0.57 (0.37, 0.86)",0,3
"56",0.587532165541535,0.382635318641686,0.902148935888426,56,"0.59 (0.38, 0.9)",1,1
"57",0.61268522013196,0.396397873994459,0.946985853343392,57,"0.61 (0.4, 0.95)",0,3
"58",0.641186960609447,0.412337535448064,0.9970489783542,58,"0.64 (0.41, 1)",4,10
"59",0.672696320002696,0.42906752457054,1.05465996150164,59,"0.67 (0.43, 1.05)",1,2
"60",0.706485527974143,0.445258726409676,1.12097028453895,60,"0.71 (0.45, 1.12)",2,5
"61",0.741791887860192,0.460259518385432,1.19553248312052,61,"0.74 (0.46, 1.2)",1,2
"62",0.777775171215715,0.474185021381299,1.27573455440972,62,"0.78 (0.47, 1.28)",1,2
"63",0.813173129654577,0.48750687453911,1.35639223429899,63,"0.81 (0.49, 1.36)",0,6
"64",0.846768545014176,0.500667813947936,1.43212115668371,64,"0.85 (0.5, 1.43)",2,1
"65",0.878426493348708,0.513386005247844,1.50302714980396,65,"0.88 (0.51, 1.5)",4,0
"66",0.908528977610346,0.524844202976526,1.57270462067887,66,"0.91 (0.52, 1.57)",4,1
"67",0.937300270989009,0.533831880323962,1.64570875284354,67,"0.94 (0.53, 1.65)",2,2
"68",0.965401701935695,0.539444600533147,1.72770372560818,68,"0.97 (0.54, 1.73)",0,1
"69",0.993209757596531,0.541001143496276,1.82340764792071,69,"0.99 (0.54, 1.82)",0,1
"70",1.02133437392689,0.538547483951101,1.93692094838447,70,"1.02 (0.54, 1.94)",0,1
"71",1.05176811059314,0.533422604309101,2.07380817671471,71,"1.05 (0.53, 2.07)",0,0
"72",1.08205177325796,0.524957253584133,2.23034548435484,72,"1.08 (0.52, 2.23)",1,0
"73",1.11335671854304,0.514366172948839,2.40988472398675,73,"1.11 (0.51, 2.41)",0,1
"74",1.14505915440352,0.501897108538818,2.61240888775096,74,"1.15 (0.5, 2.61)",0,0
"75",1.17808240842666,0.4884125722666,2.84161022842548,75,"1.18 (0.49, 2.84)",0,0
"76",1.21223829819582,0.474170782011918,3.09914011440661,76,"1.21 (0.47, 3.1)",1,0
"77",1.2478250119999,0.459555018522193,3.38820641232393,77,"1.25 (0.46, 3.39)",0,0
"78",1.29266704990603,0.447468030558095,3.73431840444254,78,"1.29 (0.45, 3.73)",1,0
"79",1.33207641720566,0.43278649143142,4.10000685420342,79,"1.33 (0.43, 4.1)",0,0
"80",1.37191059995955,0.417846571560159,4.50437749735229,80,"1.37 (0.42, 4.5)",0,0
"81",1.41311310102257,0.40306253080298,4.95428992693377,81,"1.41 (0.4, 4.95)",1,0
"82",1.45565603603816,0.388492468197105,5.45424858579054,82,"1.46 (0.39, 5.45)",0,0
"83",1.50123364259298,0.374609129634434,6.01614395210361,83,"1.5 (0.37, 6.02)",0,0
"84",1.54768848356574,0.360863003733582,6.63780885648905,84,"1.55 (0.36, 6.64)",0,0
"85",1.73713743714064,0.378252052672606,7.97787204112662,85,"1.74 (0.38, 7.98)",0,0
"86",1.80685187496219,0.367238753545516,8.88989428957348,86,"1.81 (0.37, 8.89)",0,0
"87",1.87494308982985,0.355557184467366,9.88704980147391,87,"1.87 (0.36, 9.89)",0,0
"88",1.93788108922827,0.342753975169488,10.9564976281648,88,"1.94 (0.34, 10.96)",0,0
"89",1.99438678503487,0.328894102602264,12.0937974164038,89,"1.99 (0.33, 12.09)",0,0
"90",2.05823926713032,0.316378673434391,13.3901215109421,90,"2.06 (0.32, 13.39)",0,0
"91",2.13920213944833,0.306418427266439,14.9344340490372,91,"2.14 (0.31, 14.93)",0,0
"92",2.21104002512925,0.295059983887903,16.5684886452811,92,"2.21 (0.3, 16.57)",0,0
"93",2.25342096921448,0.280101821306823,18.128786313507,93,"2.25 (0.28, 18.13)",0,0
"94",2.29781084246812,0.265990405190202,19.8500944573114,94,"2.3 (0.27, 19.85)",0,0
"95",2.34543329889821,0.252801080337012,21.7604187143782,95,"2.35 (0.25, 21.76)",0,0
"96",2.40691223282088,0.241520038471445,23.9865252306496,96,"2.41 (0.24, 23.99)",0,0
"97",2.47511876217435,0.231187866581581,26.4988512479123,97,"2.48 (0.23, 26.5)",0,0
"98",2.56170783203561,0.222699398378445,29.4672866855295,98,"2.56 (0.22, 29.47)",0,0
